enrollment_id,student_id,course_id,grade
1499,31928,461,A
1500,25128,855,D
1501,49488,181,D
1502,28341,669,D
1503,47117,556,B
1504,29439,418,F
1505,816,727,C
1506,823,283,D
1507,14518,435,F
1508,36367,69,F
1509,22929,50,D
1510,12208,200,A
1511,32308,757,C
1512,16564,624,D
1513,25847,676,D
1514,11075,473,D
1515,19970,705,C
1516,36367,676,A
1517,34571,864,C
1518,12894,220,A
1519,20821,680,F
1520,13892,528,A
1521,37090,716,A
1522,19216,677,C
1523,6022,872,A
1524,3907,733,B
1525,1403,163,C
1526,45088,956,D
1527,30625,648,F
1528,33081,563,F
1529,33748,408,B
1530,1650,879,F
1531,33243,951,C
1532,21684,605,C
1533,39531,954,A
1534,49209,325,F
1535,92,172,F
1536,35638,913,B
1537,44073,287,F
1538,5421,833,F
1539,14141,594,B
1540,33509,790,B
1541,39068,362,B
1542,26209,171,D
1543,9279,537,A
1544,14388,229,A
1545,42485,682,C
1546,19021,986,C
1547,14391,53,C
1548,44459,204,B
1549,29638,627,A
1550,28519,137,B
1551,6676,79,C
1552,41048,578,C
1553,1193,868,D
1554,29364,232,B
1555,16950,687,F
1556,31259,325,A
1557,19130,838,C
1558,4643,777,F
1559,38211,291,C
1560,26223,250,F
1561,36021,507,B
1562,32238,609,A
1563,3686,678,A
1564,21781,117,B
1565,21279,97,F
1566,12508,594,A
1567,42028,169,D
1568,12189,324,D
1569,26526,360,B
1570,38724,339,D
1571,4289,161,F
1572,30085,816,C
1573,26269,513,A
1574,42323,511,D
1575,20327,625,F
1576,8659,977,C
1577,1896,272,F
1578,13128,942,F
1579,25150,717,D
1580,6159,205,B
1581,41542,990,F
1582,47973,124,D
1583,27662,24,C
1584,3034,181,A
1585,44436,945,B
1586,35581,772,D
1587,32565,799,B
1588,429,749,B
1589,38451,412,F
1590,8860,969,F
1591,22955,665,D
1592,40492,577,C
1593,13222,457,C
1594,22996,13,B
1595,26728,720,B
1596,15621,203,A
1597,12389,870,F
1598,9604,26,B
1599,33241,250,F
1600,37421,804,B
1601,10116,372,A
1602,548,857,D
1603,37860,812,B
1604,25632,515,B
1605,7778,823,B
1606,21819,840,B
1607,20056,193,C
1608,29005,705,B
1609,28465,446,B
1610,23025,94,F
1611,41310,997,A
1612,41034,35,A
1613,11393,636,B
1614,33293,411,B
1615,3112,464,C
1616,26559,435,C
1617,25278,287,F
1618,14522,592,B
1619,36734,645,B
1620,24240,75,B
1621,7841,153,B
1622,32495,60,B
1623,9276,105,F
1624,13460,949,B
1625,29943,666,C
1626,31471,402,D
1627,48150,40,A
1628,33135,890,B
1629,14384,488,B
1630,43538,32,D
1631,18245,898,D
1632,24804,868,A
1633,6875,119,C
1634,23913,847,D
1635,11260,670,D
1636,46216,928,D
1637,9925,362,B
1638,10065,633,F
1639,16693,570,C
1640,30973,154,A
1641,39752,945,D
1642,25976,644,B
1643,29123,469,A
1644,4469,995,F
1645,20653,147,C
1646,4931,991,B
1647,775,473,B
1648,15195,145,B
1649,44702,425,F
1650,4725,243,F
1651,28906,278,C
1652,16099,232,C
1653,30532,803,B
1654,42401,757,D
1655,15845,380,C
1656,41182,186,D
1657,11767,681,A
1658,27221,860,A
1659,1161,273,A
1660,5918,580,C
1661,46082,225,D
1662,4539,124,F
1663,2324,852,F
1664,20037,844,F
1665,21830,530,D
1666,47757,37,B
1667,33927,248,B
1668,31276,852,B
1669,20856,717,D
1670,44837,43,C
1671,26102,867,F
1672,37320,867,C
1673,32157,361,C
1674,19553,183,F
1675,49066,353,C
1676,46341,709,D
1677,6984,768,D
1678,9342,390,B
1679,17589,932,D
1680,35814,981,A
1681,41260,862,C
1682,30427,421,F
1683,27101,280,D
1684,14107,883,D
1685,23705,121,C
1686,30496,561,D
1687,28824,797,A
1688,28746,388,A
1689,860,571,F
1690,36655,640,C
1691,44852,826,D
1692,19861,367,D
1693,23077,647,C
1694,34166,743,C
1695,23812,21,F
1696,27710,508,D
1697,48262,55,A
1698,4321,304,A
1699,44005,42,C
1700,9734,130,A
1701,395,897,D
1702,40863,718,F
1703,3321,920,A
1704,27189,161,C
1705,1099,213,A
1706,7791,681,B
1707,23884,433,B
1708,7466,522,D
1709,15175,743,A
1710,14471,163,F
1711,19846,603,D
1712,8541,671,A
1713,43138,716,D
1714,33322,795,D
1715,49697,507,D
1716,34266,78,D
1717,42141,529,F
1718,2698,483,F
1719,40716,841,B
1720,1129,486,D
1721,20138,727,B
1722,32643,998,B
1723,48308,883,D
1724,3601,641,B
1725,28640,194,B
1726,8010,255,D
1727,26660,97,A
1728,11836,959,D
1729,6551,140,A
1730,24044,215,F
1731,42973,783,C
1732,12150,381,C
1733,46061,315,D
1734,1711,583,A
1735,46478,129,C
1736,48670,618,B
1737,15276,551,D
1738,23835,674,C
1739,11649,191,B
1740,42211,691,C
1741,35411,360,B
1742,19581,134,B
1743,5918,77,D
1744,11581,490,A
1745,22421,666,B
1746,32585,6,C
1747,20041,859,B
1748,18628,638,D
1749,2532,197,D
1750,26006,175,B
1751,26887,52,B
1752,23418,911,C
1753,23640,59,F
1754,42310,744,F
1755,27391,362,B
1756,5523,208,B
1757,37845,516,C
1758,2476,656,C
1759,33026,239,C
1760,7006,353,C
1761,19204,431,B
1762,19289,676,A
1763,5582,918,B
1764,9373,47,A
1765,15693,655,F
1766,29359,529,B
1767,10701,444,A
1768,29727,119,B
1769,18966,638,A
1770,29532,989,C
1771,42257,359,D
1772,49729,348,C
1773,1792,952,A
1774,37874,718,B
1775,21374,103,D
1776,16686,468,C
1777,11320,551,D
1778,18394,728,A
1779,48779,23,B
1780,12602,21,C
1781,40112,656,C
1782,37599,393,D
1783,18574,363,B
1784,24810,595,D
1785,34553,800,A
1786,27039,470,B
1787,31517,663,B
1788,32783,345,A
1789,12809,587,B
1790,31002,785,C
1791,5953,380,C
1792,25298,511,A
1793,13594,240,D
1794,34404,344,D
1795,37923,77,F
1796,47053,837,B
1797,47952,789,B
1798,3768,476,D
1799,23457,43,A
1800,38227,417,C
1801,3001,185,B
1802,25838,414,A
1803,25516,322,A
1804,17607,686,F
1805,10211,439,B
1806,21576,104,D
1807,19948,687,D
1808,41302,865,B
1809,25931,62,D
1810,20949,369,B
1811,48771,360,A
1812,17744,138,F
1813,41399,994,A
1814,29793,165,F
1815,27180,926,B
1816,7500,768,B
1817,31632,240,D
1818,12442,470,D
1819,19356,972,F
1820,11296,123,C
1821,43884,241,B
1822,26113,447,B
1823,37640,41,A
1824,22049,267,F
1825,23702,714,D
1826,40165,83,D
1827,3866,756,F
1828,17761,928,F
1829,42321,293,C
1830,42251,89,A
1831,8447,669,F
1832,7403,815,F
1833,30579,704,B
1834,29093,586,F
1835,32669,54,B
1836,23213,64,D
1837,16012,739,A
1838,25432,944,B
1839,43925,846,B
1840,33056,942,C
1841,44961,844,C
1842,7526,108,A
1843,37685,660,C
1844,5179,569,A
1845,11589,601,A
1846,33586,222,F
1847,281,846,B
1848,40289,914,F
1849,19759,330,D
1850,28257,696,C
1851,46216,172,D
1852,34635,509,B
1853,28225,443,A
1854,23787,500,F
1855,11573,780,F
1856,6447,338,F
1857,47039,776,B
1858,29780,174,B
1859,31969,494,A
1860,14479,871,A
1861,30920,79,D
1862,45564,619,B
1863,2901,908,C
1864,17460,200,D
1865,44548,730,F
1866,34316,43,B
1867,34652,361,F
1868,8038,533,C
1869,30541,104,A
1870,16640,732,C
1871,32061,769,C
1872,23457,691,C
1873,12853,703,F
1874,221,572,F
1875,1126,805,A
1876,40575,260,F
1877,22351,511,D
1878,22483,102,D
1879,25604,429,B
1880,29527,839,C
1881,46891,483,F
1882,19364,100,D
1883,17468,325,D
1884,46411,590,F
1885,45010,3,C
1886,43128,475,B
1887,18202,240,F
1888,22255,216,F
1889,48244,536,C
1890,38807,314,A
1891,37892,158,C
1892,38851,812,B
1893,27878,410,D
1894,39986,407,C
1895,12527,634,A
1896,8442,798,A
1897,25824,354,C
1898,30909,83,C
1899,28368,77,F
1900,30752,655,B
1901,13668,29,C
1902,2243,601,D
1903,47918,275,A
1904,35358,469,F
1905,36421,142,A
1906,47144,289,F
1907,15675,71,B
1908,17164,854,D
1909,24787,855,B
1910,46269,867,F
1911,26429,335,C
1912,19359,380,C
1913,39903,467,A
1914,47773,422,B
1915,28536,174,A
1916,32882,891,D
1917,46826,557,C
1918,22170,46,A
1919,9482,951,F
1920,5809,217,B
1921,980,385,F
1922,14114,160,C
1923,3497,43,F
1924,25812,1000,A
1925,5246,632,B
1926,15112,951,C
1927,42847,428,F
1928,9664,586,A
1929,35039,449,F
1930,32974,4,D
1931,22769,178,D
1932,3115,689,B
1933,37620,668,F
1934,26292,67,D
1935,31907,429,F
1936,49902,881,A
1937,11956,641,A
1938,22097,955,D
1939,17573,133,B
1940,5478,823,B
1941,18106,639,D
1942,25707,323,F
1943,49224,569,B
1944,28881,24,B
1945,2691,913,C
1946,22656,447,F
1947,8288,763,F
1948,49628,403,B
1949,29682,765,C
1950,24846,383,A
1951,34023,843,C
1952,24373,889,D
1953,39861,867,C
1954,43958,874,D
1955,40189,955,F
1956,6040,1,D
1957,3466,458,B
1958,7263,424,D
1959,39829,948,F
1960,20559,886,C
1961,16947,87,F
1962,5008,305,A
1963,35586,69,A
1964,10159,44,F
1965,14519,515,A
1966,6009,282,D
1967,38479,32,C
1968,2412,173,F
1969,38278,11,A
1970,17668,701,D
1971,9526,147,A
1972,1037,509,C
1973,11203,790,A
1974,2331,996,D
1975,45506,765,B
1976,20055,611,F
1977,3059,948,B
1978,26346,999,A
1979,6812,46,F
1980,4602,106,B
1981,1092,68,F
1982,5549,172,F
1983,32250,697,B
1984,826,734,C
1985,49484,341,D
1986,30324,204,B
1987,1723,573,B
1988,41128,447,D
1989,46753,353,A
1990,4042,704,D
1991,22101,84,B
1992,9597,169,C
1993,3007,388,D
1994,38422,706,D
1995,10959,995,A
1996,16059,364,A
1997,6360,897,C
1998,30,439,C
1999,19037,603,F
2000,1188,54,B
2001,21728,305,C
2002,42621,516,B
2003,46129,498,C
2004,26945,353,F
2005,28769,526,C
2006,14466,254,F
2007,41539,322,C
2008,42113,123,D
2009,6001,144,A
2010,27024,311,D
2011,13790,222,A
2012,2393,732,B
2013,2923,729,C
2014,9148,551,B
2015,13684,228,B
2016,22361,895,F
2017,27339,561,C
2018,1202,975,B
2019,31609,281,D
2020,10053,894,A
2021,5119,8,C
2022,42719,54,A
2023,8649,484,D
2024,23828,921,A
2025,3165,335,D
2026,300,901,F
2027,14066,222,A
2028,4458,735,B
2029,10483,666,B
2030,44903,36,D
2031,44006,495,A
2032,27793,722,C
2033,19098,54,C
2034,12049,548,A
2035,16984,549,C
2036,34245,708,A
2037,27016,229,B
2038,4168,338,A
2039,36118,983,B
2040,28535,286,F
2041,42301,50,F
2042,30568,754,B
2043,4136,908,C
2044,16123,529,D
2045,16290,829,F
2046,26685,698,D
2047,29088,565,F
2048,30652,6,B
2049,2541,231,C
2050,41438,6,D
2051,44345,864,A
2052,31853,126,C
2053,29971,579,F
2054,41261,512,D
2055,24103,801,B
2056,10490,570,C
2057,45175,28,F
2058,4939,76,C
2059,44722,486,F
2060,42256,614,A
2061,21944,930,F
2062,26876,70,F
2063,45432,864,D
2064,15886,194,F
2065,41331,175,B
2066,7429,803,F
2067,17526,69,C
2068,26884,271,D
2069,45566,174,B
2070,25968,795,B
2071,9944,287,D
2072,10699,564,B
2073,39029,241,A
2074,26671,231,C
2075,25590,135,D
2076,46852,41,A
2077,16425,807,B
2078,40152,608,A
2079,9277,268,F
2080,4049,353,B
2081,18374,760,C
2082,4618,716,B
2083,33777,468,D
2084,11081,301,C
2085,43271,708,D
2086,21602,915,D
2087,11298,683,A
2088,20789,874,B
2089,13477,150,D
2090,47743,583,D
2091,23608,880,A
2092,20347,454,F
2093,30366,381,F
2094,40991,866,C
2095,30756,698,C
2096,19066,917,B
2097,7274,359,C
2098,12025,235,C
2099,8987,826,A
2100,45867,14,C
2101,860,573,F
2102,44347,1,C
2103,9353,676,D
2104,22475,451,B
2105,41312,962,A
2106,7820,686,A
2107,1748,119,B
2108,29925,335,D
2109,48617,184,A
2110,20584,996,D
2111,22742,300,C
2112,47093,30,B
2113,6320,734,F
2114,39934,617,D
2115,11367,925,B
2116,9796,658,B
2117,17813,937,F
2118,21312,13,B
2119,6636,59,A
2120,37907,464,F
2121,16204,942,D
2122,13593,424,A
2123,29697,686,A
2124,17212,538,C
2125,33017,408,C
2126,17278,16,D
2127,27390,291,F
2128,41096,770,B
2129,27834,644,F
2130,45512,381,F
2131,11869,548,B
2132,42235,723,A
2133,26077,55,B
2134,22062,163,F
2135,171,417,B
2136,2948,19,B
2137,11038,93,C
2138,8441,125,B
2139,9364,907,A
2140,42755,782,C
2141,6412,916,C
2142,9024,463,C
2143,20642,764,C
2144,36529,999,B
2145,16298,878,D
2146,39565,475,F
2147,9145,876,B
2148,49102,637,A
2149,15834,746,F
2150,48619,58,D
2151,9725,115,D
2152,19673,409,A
2153,18106,1,C
2154,640,915,F
2155,45504,552,D
2156,10819,387,A
2157,12029,372,F
2158,13893,792,B
2159,29902,499,C
2160,13713,418,B
2161,15814,603,D
2162,44341,572,C
2163,40350,577,D
2164,32084,261,A
2165,39408,519,F
2166,7070,505,C
2167,35363,649,A
2168,17905,777,A
2169,26758,338,A
2170,43257,33,A
2171,9500,704,A
2172,39725,800,F
2173,46775,824,C
2174,43873,758,F
2175,32669,279,C
2176,38651,763,F
2177,37790,617,F
2178,26440,730,C
2179,16573,114,F
2180,18798,330,D
2181,24302,214,C
2182,29286,912,C
2183,15666,383,F
2184,8356,303,A
2185,24760,816,D
2186,5704,204,D
2187,39666,13,F
2188,6255,487,F
2189,13279,508,C
2190,30970,99,C
2191,48916,609,A
2192,13558,359,B
2193,37892,593,C
2194,49655,831,F
2195,6116,768,D
2196,26878,52,B
2197,40986,226,B
2198,26980,422,D
2199,8652,495,A
2200,41044,315,B
2201,10205,588,B
2202,17307,64,F
2203,31466,626,A
2204,14745,452,B
2205,20584,939,A
2206,16780,701,B
2207,44666,150,F
2208,47813,110,D
2209,6246,717,F
2210,31119,654,D
2211,7741,596,A
2212,41838,217,D
2213,11517,368,A
2214,43340,148,B
2215,10807,689,B
2216,32924,721,B
2217,8255,949,C
2218,41052,678,C
2219,29689,250,B
2220,48487,566,C
2221,37242,22,A
2222,33299,459,C
2223,4491,764,A
2224,39364,855,F
2225,8664,6,A
2226,45260,435,B
2227,34481,131,F
2228,41198,386,B
2229,48762,270,C
2230,7816,491,D
2231,40148,156,D
2232,44544,122,A
2233,14577,167,C
2234,19771,913,A
2235,10095,308,D
2236,42056,3,A
2237,48335,421,C
2238,541,421,C
2239,16101,319,C
2240,11284,911,C
2241,33936,802,B
2242,1511,406,D
2243,7222,389,A
2244,9257,377,C
2245,29219,163,C
2246,34628,455,F
2247,39649,888,A
2248,39336,899,A
2249,12045,753,A
2250,18357,391,C
2251,16219,979,A
2252,35525,179,B
2253,28409,939,B
2254,22821,706,D
2255,34267,454,D
2256,38553,135,D
2257,27626,752,C
2258,925,985,C
2259,19633,459,D
2260,7702,208,F
2261,7536,568,B
2262,27798,673,D
2263,11942,679,C
2264,6905,490,D
2265,12198,320,F
2266,2297,626,D
2267,24744,491,C
2268,37426,526,B
2269,14043,326,F
2270,48377,881,C
2271,8243,705,F
2272,15247,883,A
2273,21539,263,A
2274,2164,255,C
2275,16988,917,F
2276,10822,37,A
2277,5546,390,D
2278,22042,573,F
2279,33581,127,F
2280,32910,28,A
2281,3910,188,B
2282,7050,516,F
2283,27272,383,C
2284,29911,434,D
2285,9734,567,F
2286,25878,944,D
2287,38755,229,D
2288,762,537,B
2289,30688,397,D
2290,47151,837,F
2291,20554,745,C
2292,13283,728,F
2293,3449,826,C
2294,33243,556,F
2295,25968,694,B
2296,65,123,A
2297,12632,696,D
2298,18666,476,C
2299,46133,98,D
2300,18970,196,B
2301,27832,433,B
2302,38334,190,B
2303,45891,52,A
2304,21412,503,F
2305,27672,343,A
2306,9909,501,F
2307,21925,805,B
2308,36772,851,C
2309,46191,209,D
2310,38851,107,A
2311,3184,589,A
2312,49020,342,F
2313,2888,698,B
2314,20960,313,D
2315,13513,324,D
2316,8425,924,C
2317,27701,166,F
2318,24360,112,F
2319,2038,892,A
2320,27397,194,C
2321,30995,242,C
2322,48087,784,B
2323,19132,494,A
2324,5353,708,D
2325,8877,113,D
2326,14861,729,C
2327,25423,417,A
2328,12133,18,B
2329,34942,793,B
2330,552,666,A
2331,16536,446,C
2332,43388,623,F
2333,25508,932,C
2334,33657,425,A
2335,8439,186,D
2336,13228,278,B
2337,7310,847,F
2338,48264,56,F
2339,30036,678,D
2340,17043,12,C
2341,17510,886,B
2342,13670,955,A
2343,39903,331,A
2344,13629,826,B
2345,15165,779,D
2346,21882,403,B
2347,9671,719,B
2348,6936,564,F
2349,25431,12,D
2350,19630,113,A
2351,16834,443,B
2352,31790,384,A
2353,5292,46,D
2354,6166,732,A
2355,48113,939,F
2356,6457,337,B
2357,47353,174,A
2358,8378,489,B
2359,20799,271,B
2360,1145,78,C
2361,41851,250,C
2362,25430,446,C
2363,43578,214,C
2364,16570,191,B
2365,15185,769,B
2366,26645,59,A
2367,3957,134,A
2368,11994,42,D
2369,20421,141,D
2370,28160,873,A
2371,37971,682,A
2372,5665,930,B
2373,19251,256,A
2374,18371,330,D
2375,11830,123,F
2376,47150,781,C
2377,36593,895,F
2378,40264,921,F
2379,36822,208,D
2380,19721,689,D
2381,41110,179,F
2382,11527,139,F
2383,19053,301,F
2384,38652,876,D
2385,49071,890,C
2386,27259,215,C
2387,38527,165,D
2388,25027,62,F
2389,29523,187,C
2390,27286,184,A
2391,27872,917,C
2392,11541,647,D
2393,47912,252,C
2394,38897,599,B
2395,22538,246,A
2396,40946,71,C
2397,45441,708,A
2398,48298,827,C
2399,28784,548,C
2400,15094,71,C
2401,8327,704,D
2402,20497,242,A
2403,25919,640,D
2404,4994,986,D
2405,43525,737,B
2406,38874,635,C
2407,21522,460,F
2408,6471,410,A
2409,17472,316,F
2410,9895,51,A
2411,49362,744,F
2412,4752,605,A
2413,46407,566,D
2414,8141,665,D
2415,24869,572,B
2416,34630,499,D
2417,45108,564,D
2418,16912,438,F
2419,25287,340,C
2420,20821,275,F
2421,36911,844,F
2422,26374,867,C
2423,12895,480,F
2424,8618,464,C
2425,44743,636,A
2426,30093,968,D
2427,25074,392,F
2428,19529,616,D
2429,47837,992,F
2430,12313,2,C
2431,42499,115,B
2432,2592,760,D
2433,47764,795,B
2434,45078,297,B
2435,48751,259,D
2436,26669,200,B
2437,48857,64,A
2438,14743,182,D
2439,3919,516,D
2440,11374,202,D
2441,2294,565,B
2442,36619,797,F
2443,33879,286,D
2444,6810,224,F
2445,1451,809,F
2446,40169,723,C
2447,19881,927,A
2448,35213,508,A
2449,31859,614,F
2450,9788,416,B
2451,11798,746,D
2452,32382,379,B
2453,4317,870,A
2454,39100,645,F
2455,28567,393,A
2456,26833,809,C
2457,32328,185,A
2458,3569,112,C
2459,3680,668,A
2460,26732,838,D
2461,13282,276,C
2462,42719,528,B
2463,39623,854,B
2464,6039,571,B
2465,26127,238,C
2466,12633,200,C
2467,48071,316,F
2468,16007,68,A
2469,5148,530,B
2470,2292,643,A
2471,49772,999,F
2472,5252,164,C
2473,43284,996,B
2474,28703,945,C
2475,26674,919,F
2476,45852,244,D
2477,23593,723,B
2478,3945,567,C
2479,49702,968,F
2480,27044,866,C
2481,13909,509,B
2482,39071,798,F
2483,43890,100,B
2484,39592,553,B
2485,41556,511,A
2486,40183,747,C
2487,5643,818,C
2488,26144,159,B
2489,49073,222,A
2490,2788,875,F
2491,49108,56,C
2492,40886,430,F
2493,21649,242,A
2494,41538,308,A
2495,19062,214,D
2496,12462,57,A
2497,44992,161,C
2498,14068,207,C
2499,11463,793,F
2500,15272,257,D
2501,12428,628,A
2502,25920,887,B
2503,16065,714,A
2504,38610,250,C
2505,38672,802,D
2506,47756,367,B
2507,13900,182,A
2508,46543,560,C
2509,8292,512,C
2510,18406,14,C
2511,19494,143,C
2512,36452,379,D
2513,5718,934,A
2514,24499,290,C
2515,19043,212,F
2516,4936,946,F
2517,15894,522,F
2518,19184,500,A
2519,25305,676,C
2520,33426,819,A
2521,28229,395,F
2522,40579,757,D
2523,44478,236,B
2524,49470,742,A
2525,3424,102,C
2526,48708,828,B
2527,43832,12,B
2528,40451,963,D
2529,32970,648,D
2530,38052,662,B
2531,21324,526,D
2532,48895,667,A
2533,40239,771,D
2534,5934,67,D
2535,49595,10,C
2536,39835,874,B
2537,14207,623,D
2538,16130,877,D
2539,42428,669,D
2540,48542,719,A
2541,4390,20,A
2542,40731,281,A
2543,12696,357,C
2544,15950,232,A
2545,16908,168,B
2546,28452,458,A
2547,4264,268,D
2548,47340,472,D
2549,40359,206,A
2550,47955,471,F
2551,38475,639,D
2552,20228,745,F
2553,24204,51,A
2554,16242,699,B
2555,47411,249,D
2556,19192,4,B
2557,8338,460,C
2558,11249,372,F
2559,2707,301,D
2560,25419,315,A
2561,39501,418,F
2562,33679,179,F
2563,5760,206,A
2564,28497,397,A
2565,33203,62,B
2566,19213,802,C
2567,18297,151,D
2568,29784,188,B
2569,15188,956,B
2570,17217,334,F
2571,46206,216,C
2572,5934,231,F
2573,16624,298,D
2574,30315,329,A
2575,29020,482,F
2576,29453,58,B
2577,38417,805,F
2578,17341,457,F
2579,34316,378,A
2580,7165,469,F
2581,14599,100,D
2582,11424,70,F
2583,22307,872,F
2584,33930,490,C
2585,203,790,F
2586,38612,653,F
2587,8621,323,B
2588,33392,932,D
2589,1633,534,D
2590,13977,765,D
2591,41518,313,B
2592,5950,885,D
2593,40089,883,A
2594,35706,608,C
2595,36829,703,A
2596,31053,468,F
2597,46698,640,C
2598,27997,668,F
2599,40842,16,D
2600,29260,556,C
2601,30100,732,D
2602,48760,214,D
2603,29192,740,A
2604,22228,258,B
2605,25577,429,D
2606,35703,53,A
2607,5745,477,D
2608,38784,37,B
2609,4020,959,C
2610,28779,652,F
2611,36411,20,D
2612,5772,851,C
2613,31022,476,B
2614,6270,384,F
2615,5166,683,A
2616,9956,999,A
2617,6259,347,C
2618,30218,948,C
2619,9679,367,A
2620,20030,666,F
2621,41929,487,C
2622,11617,884,C
2623,43574,248,D
2624,11530,372,B
2625,6381,997,A
2626,3716,181,D
2627,41480,76,B
2628,33103,103,F
2629,10210,845,F
2630,40922,93,D
2631,30061,752,D
2632,19446,636,C
2633,17566,553,A
2634,48890,655,B
2635,23640,870,B
2636,16621,692,C
2637,919,109,B
2638,103,157,B
2639,39808,342,D
2640,46163,702,B
2641,224,58,A
2642,9534,956,C
2643,40079,457,B
2644,23637,615,C
2645,2132,532,B
2646,32603,519,D
2647,844,121,B
2648,45547,143,A
2649,35599,718,C
2650,12338,334,C
2651,13429,149,C
2652,7343,704,A
2653,16463,898,B
2654,43275,878,C
2655,20787,22,D
2656,14406,602,F
2657,38586,327,D
2658,28579,681,C
2659,31141,319,B
2660,15100,13,C
2661,12856,21,D
2662,46728,900,B
2663,47843,251,B
2664,20069,679,C
2665,29925,345,C
2666,8966,1,D
2667,28833,281,C
2668,10743,983,D
2669,7914,340,F
2670,46899,240,B
2671,15423,236,D
2672,18568,109,A
2673,43847,595,D
2674,22985,486,A
2675,14463,387,D
2676,33176,173,D
2677,5034,400,B
2678,4302,827,B
2679,25134,183,F
2680,15343,571,D
2681,22692,646,C
2682,49396,907,F
2683,28003,653,D
2684,40488,920,F
2685,27993,284,F
2686,23806,355,F
2687,21506,933,A
2688,18865,999,F
2689,37561,856,D
2690,1091,911,A
2691,9829,56,B
2692,8896,702,D
2693,12709,991,B
2694,14131,834,C
2695,47619,32,A
2696,416,434,A
2697,5503,686,A
2698,2479,350,A
2699,39007,836,D
2700,4890,651,F
2701,26344,834,B
2702,27353,627,A
2703,19201,540,D
2704,4804,51,B
2705,16424,399,D
2706,34753,2,D
2707,10481,509,C
2708,17988,503,B
2709,29295,930,D
2710,14178,389,F
2711,7640,62,A
2712,4630,662,C
2713,29963,948,A
2714,27928,908,D
2715,47360,917,C
2716,24014,152,A
2717,32722,903,F
2718,3868,888,A
2719,5005,480,B
2720,44449,714,C
2721,42168,826,D
2722,42136,999,C
2723,34007,114,F
2724,41169,464,D
2725,33898,189,F
2726,23040,21,A
2727,4837,56,C
2728,2950,152,F
2729,34867,580,F
2730,5733,892,D
2731,17069,107,B
2732,22391,558,F
2733,7561,321,A
2734,8125,811,B
2735,48744,853,F
2736,8636,589,A
2737,48476,918,B
2738,1731,438,A
2739,6759,152,C
2740,11218,434,A
2741,36036,160,B
2742,40559,326,A
2743,45796,981,C
2744,41845,208,C
2745,43073,91,C
2746,25270,547,F
2747,22699,469,F
2748,35537,573,B
2749,15876,187,B
2750,17664,131,F
2751,3982,873,C
2752,21134,821,F
2753,3488,225,B
2754,43214,135,F
2755,10807,35,C
2756,26569,722,A
2757,29300,530,C
2758,11372,369,C
2759,23713,470,A
2760,42504,255,C
2761,30004,606,F
2762,39887,563,C
2763,4461,460,B
2764,23500,155,F
2765,7131,428,A
2766,27715,404,C
